0.42696,0.094799,0.0059681,2
0.42803,0.096724,0.0058595,2
0.4291,0.098649,0.005751,2
0.43017,0.10057,0.0056425,2
0.43125,0.1025,0.0055339,2
0.35076,0.14745,0.0074405,1
0.36041,0.16012,0.012277,1
0.34149,0.13528,0.017113,1
0.32258,0.11043,0.043496,1
0.30366,0.08559,0.069879,1
0.39748,0.1611,0.075893,2
0.39401,0.15577,0.070685,2
0.39053,0.15043,0.072173,2
0.38706,0.14509,0.072173,2
0.38358,0.13975,0.072173,2
0.38011,0.13441,0.070685,2
0.37663,0.12907,0.069196,2
0.37315,0.12374,0.070685,2
0.36968,0.1184,0.067708,2
0.35462,0.095266,0.075893,3
0.35462,0.095266,0.076637,3
0.35462,0.095266,0.06994,3
0.35462,0.095266,0.06994,3
0.32566,0,0.051153,1
0.372,0.077473,0.049572,1
0.38358,0.21072,0.068452,2
0.38165,0.20781,0.06622,2
0.34883,0.15829,0.023958,1
0.34496,0.15247,0.04494,1
0.34111,0.14664,0.065923,1
0.33724,0.14082,0.086905,1
0.38551,0.15793,0.034846,1
0.3662,0.12945,0.046627,1
0.3469,0.10097,0.058408,1
0.32759,0.072489,0.070188,1
0.30442,0.10995,0.044296,1
0.31649,0.12557,0.051702,1
0.32855,0.14118,0.059107,1
0.34062,0.1568,0.066512,1
0.35269,0.17241,0.073914,1
0.36476,0.18803,0.081324,1
0.37682,0.20365,0.088728,2
0.34593,0.16367,0.0025628,3
0.38532,0.21463,0.0023292,3
0.37354,0.1994,0.0022941,3
0.36176,0.18416,0.0023292,3
0.34999,0.16892,0.0023292,3
0.33821,0.15368,0.02888,3
0.41522,0.12636,0.077381,2
0.41165,0.12008,0.081845,2
0.29283,0.1317,0.20519,1
0.30249,0.14402,0.24478,1
0.33011,0.17928,0.073661,2
0.32967,0.17871,0.074405,2
0.32922,0.17815,0.075149,2
0.32877,0.17758,0.074405,2
0.32833,0.17701,0.076637,2
0.32789,0.17644,0.071429,2
0.32744,0.17587,0.075893,2
0.327,0.1753,0.06622,2
0.32655,0.17473,0.075893,2
0.25036,0.077473,0.0625,3
0.38835,0.057022,0.0035106,1
0.38165,0.046797,0.0038555,1
0.38411,0.024538,0.056176,1
0.36273,0.075655,0.17628,1
0.36389,0.077473,0.21008,1
0.39517,0.12655,0.065476,3
0.39268,0.18327,0.0028792,2
0.37883,0.15682,0.0031056,2
0.33724,0.077473,0.051512,3
0.33724,0.077473,0.06126,3
0.33724,0.077473,0.0029086,3
0.33724,0.077473,0.0031056,3
0.33724,0.077473,0.0029762,3
0.33724,0.077473,0.0028832,3
0.39806,0.19354,0.0028522,3
0.39169,0.18138,0.0091146,1
0.33647,0.077473,0.024329,1
0.34715,0.093733,0.027741,1
0.35784,0.10999,0.031153,1
0.36852,0.12625,0.034564,1
0.3792,0.14251,0.037976,1
0.38989,0.15877,0.041388,2
0.40057,0.17503,0.0448,2
0.40289,0.11766,0.020089,1
0.372,0.068199,0.16611,1
0.316,0.11709,0.24639,2
0.28859,0.08056,0.21596,3
0.28897,0.081074,0.077381,3
0.28936,0.081589,0.081845,3
0.28974,0.082103,0.073661,3
0.29013,0.082618,0.021577,3
0.39025,0.067646,0.03465,1
0.38402,0.057819,0.040836,1
0.37779,0.047992,0.047022,1
0.3014,0.05727,0.099338,1
0.30756,0.067825,0.11775,1
0.31371,0.07838,0.13617,1
0.31987,0.088936,0.15458,1
0.3329,0.11129,0.17299,1
0.34593,0.13364,0.19141,2
0.35896,0.15599,0.0024909,2
0.372,0.17835,0.0024586,2
0.38503,0.20069,0.0023674,2
0.37554,0.18442,0.0029115,3
0.39517,0.14408,0.0027021,3
0.38165,0.12188,0.0028522,3
0.36813,0.099677,0.0052083,3
0.35462,0.077473,0.0025027,3
0.34111,0.055269,0.0029408,3
0.32759,0.033066,0.0029142,3
0.31407,0.010862,0.0028468,3
0.40868,0.16629,0.0027592,3
0.31311,0.084653,0.054688,2
0.32421,0.10117,0.066034,2
0.33531,0.11768,0.077381,2
0.34641,0.1342,0.06622,2
0.35752,0.15071,0.054315,2
0.36862,0.16723,0.040923,2
0.37972,0.18374,0.067708,2
0.39082,0.20025,0.061012,2
0.30828,0.077473,0.096726,3
0.30917,0.078799,0.087798,3
0.31006,0.080124,0.087798,3
0.31096,0.08145,0.085565,3
0.31273,0.084101,0.082589,3
0.31363,0.085427,0.079613,3
0.31452,0.086752,0.081101,3
0.33145,0.11194,0.083579,1
0.34738,0.084146,0.1893,1
0.34883,0.08637,0.22571,1
0.35462,0.095266,0.20668,3
0.41737,0.080607,0.095484,3
0.40829,0.092715,0.0067634,1
0.40815,0.092473,0.0066629,1
0.408,0.092231,0.0065621,1
0.40785,0.091989,0.0064615,1
0.40771,0.091747,0.0063608,1
0.40756,0.091505,0.00626,2
0.40742,0.091263,0.0061594,2
0.40727,0.091022,0.0060587,2
0.40712,0.090779,0.005958,2
0.40698,0.090537,0.0058573,2
0.40683,0.090295,0.0057565,2
0.40668,0.090053,0.0056559,2
0.40654,0.089811,0.0055552,2
0.40639,0.089569,0.0054545,2
0.40624,0.089328,0.0053538,2
0.4061,0.089086,0.0052531,2
0.40521,0.087634,0.0046489,3
0.40507,0.087392,0.0045482,3
0.40493,0.08715,0.0044475,3
0.40478,0.086908,0.0043468,3
0.40463,0.086666,0.0042461,3
0.40449,0.086424,0.0041454,3
0.40434,0.086182,0.0040447,3
0.4042,0.085941,0.003944,3
0.40404,0.085699,0.0038433,3
0.4039,0.085457,0.0037426,3
0.40376,0.085215,0.0036419,3
0.40126,0.081102,0.0019301,1
0.40112,0.08086,0.0018293,1
0.40097,0.080618,0.0017286,1
0.40082,0.080376,0.001628,1
0.40068,0.080134,0.0015272,1
0.40053,0.079892,0.0014266,1
0.40816,0.091776,0.0066769,1
0.40802,0.091552,0.0065789,1
0.40788,0.091329,0.006481,1
0.40774,0.091105,0.0063831,1
0.4076,0.090882,0.0062853,1
0.40746,0.090658,0.0061874,2
0.40731,0.090435,0.0060894,2
0.40717,0.090211,0.0059915,2
0.40703,0.089987,0.0058937,2
0.40688,0.089764,0.0057958,2
0.40674,0.089541,0.0056978,2
0.4066,0.089318,0.0055999,2
0.40646,0.089093,0.005502,2
0.40632,0.08887,0.0054042,2
0.40617,0.088647,0.0053063,2
0.40517,0.087083,0.0046209,3
0.40504,0.086859,0.004523,3
0.40489,0.086636,0.0044251,3
0.40475,0.086412,0.0043272,3
0.40461,0.086189,0.0042293,3
0.40447,0.085965,0.0041314,3
0.40432,0.085742,0.0040336,3
0.40418,0.085518,0.0039356,3
0.40404,0.085295,0.0038377,3
0.40389,0.085071,0.0037398,3
0.40376,0.084848,0.0036419,3
0.40119,0.080825,0.0018797,1
0.40105,0.080602,0.0017818,1
0.40091,0.080378,0.0016839,1
0.40077,0.080155,0.001586,1
0.40062,0.079931,0.0014881,1
0.4083,0.09301,0.0067693,1
0.40816,0.092767,0.0066699,1
0.40801,0.092525,0.0065707,1
0.40787,0.092282,0.0064714,1
0.40772,0.092039,0.0063721,1
0.40758,0.091796,0.0062728,2
0.40743,0.091553,0.0061736,2
0.40729,0.091311,0.0060743,2
0.40714,0.091068,0.005975,2
0.407,0.090826,0.0058757,2
0.40685,0.090583,0.0057764,2
0.40672,0.09034,0.0056772,2
0.40657,0.090097,0.0055779,2
0.40643,0.089854,0.0054786,2
0.40628,0.089611,0.0053793,2
0.40614,0.089368,0.0052801,2
0.40512,0.087669,0.004585,3
0.40498,0.087426,0.0044858,3
0.40484,0.087184,0.0043865,3
0.40469,0.086941,0.0042872,3
0.40455,0.086698,0.0041879,3
0.4044,0.086455,0.0040887,3
0.40426,0.086213,0.0039894,3
0.40411,0.08597,0.0038901,3
0.40397,0.085727,0.0037908,3
0.40382,0.085484,0.0036916,3
0.40368,0.085242,0.0035923,3
0.40109,0.080872,0.0018052,1
0.40094,0.080629,0.001706,1
0.4008,0.080386,0.0016067,1
0.40065,0.080143,0.0015074,1
0.40051,0.079901,0.0014081,1
0.40036,0.079658,0.0013089,1
0.40812,0.091105,0.0066481,1
0.40797,0.090877,0.0065444,1
0.40782,0.090651,0.0064407,1
0.40767,0.090423,0.0063371,1
0.40752,0.090195,0.0062334,1
0.40737,0.089969,0.0061298,2
0.40722,0.089741,0.0060261,2
0.40707,0.089514,0.0059225,2
0.40692,0.089287,0.0058187,2
0.40677,0.08906,0.0057151,2
0.40662,0.088833,0.0056115,2
0.40647,0.088605,0.0055078,2
0.40632,0.088378,0.0054042,2
0.40616,0.088151,0.0053004,2
0.40601,0.087924,0.0051968,2
0.40586,0.087697,0.0050932,2
0.40496,0.086333,0.0044712,3
0.40481,0.086106,0.0043676,3
0.40466,0.085879,0.0042639,3
0.40451,0.085652,0.0041602,3
0.40436,0.085425,0.0040565,3
0.40421,0.085197,0.0039529,3
0.40406,0.08497,0.0038493,3
0.40391,0.084743,0.0037456,3
0.40376,0.084516,0.0036419,3
0.4036,0.084289,0.0035382,3
0.40345,0.084062,0.0034346,3
0.4033,0.083834,0.003331,3
0.40315,0.083607,0.0032273,3
0.403,0.08338,0.0031236,3
0.40285,0.083153,0.0030199,3
0.4027,0.082926,0.0029163,3
0.40179,0.081562,0.0022943,1
0.40164,0.081335,0.0021907,1
0.40149,0.081108,0.0020871,1
0.40134,0.080881,0.0019833,1
0.40119,0.080654,0.0018797,1
0.40104,0.080426,0.001776,1
0.40089,0.080199,0.0016724,1
0.40074,0.079972,0.0015688,1
0.40059,0.079745,0.001465,1
0.40044,0.079518,0.0013614,1
0.40029,0.07929,0.0012577,1
0.40014,0.079063,0.0011541,1
0.39998,0.078836,0.0010504,1
0.39983,0.078609,0.00094673,1
0.39968,0.078382,0.00084308,1
0.39953,0.078155,0.00073943,1
0.40821,0.091772,0.0067083,1
0.40808,0.091565,0.0066171,1
0.40795,0.091358,0.0065255,1
0.40782,0.091151,0.006434,1
0.40768,0.090943,0.0063425,1
0.40755,0.090736,0.0062509,2
0.40742,0.090529,0.0061594,2
0.40728,0.090321,0.0060679,2
0.40715,0.090114,0.0059763,2
0.40702,0.089908,0.0058847,2
0.40688,0.0897,0.0057932,2
0.40675,0.089493,0.0057016,2
0.40662,0.089285,0.0056101,2
0.40648,0.089078,0.0055186,2
0.40635,0.088871,0.005427,2
0.40622,0.088663,0.0053355,2
0.40542,0.08742,0.0047862,3
0.40528,0.087213,0.0046946,3
0.40515,0.087006,0.0046031,3
0.40502,0.086799,0.0045116,3
0.40488,0.086591,0.00442,3
0.40475,0.086384,0.0043285,3
0.40462,0.086177,0.004237,3
0.40449,0.08597,0.0041454,3
0.40435,0.085762,0.0040539,3
0.40422,0.085555,0.0039624,3
0.40409,0.085348,0.0038708,3
0.40395,0.085141,0.0037792,3
0.40382,0.084934,0.0036877,3
0.40369,0.084726,0.0035961,3
0.40103,0.080582,0.0017653,1
0.40089,0.080374,0.0016737,1
0.40076,0.080167,0.0015822,1
0.40063,0.07996,0.0014906,1
0.40049,0.079752,0.0013991,1
0.40833,0.091592,0.0067902,1
0.40819,0.091384,0.0066964,1
0.40806,0.091177,0.0066025,1
0.40792,0.090969,0.0065085,1
0.40779,0.090761,0.0064145,1
0.40765,0.090554,0.0063205,1
0.40751,0.090346,0.0062265,2
0.40738,0.090138,0.0061325,2
0.40724,0.089931,0.0060385,2
0.4071,0.089724,0.0059446,2
0.40696,0.089516,0.0058506,2
0.40683,0.089308,0.0057565,2
0.40669,0.0891,0.0056626,2
0.40655,0.088893,0.0055686,2
0.40642,0.088685,0.0054746,2
0.40628,0.088477,0.0053807,2
0.40533,0.087024,0.0047228,3
0.40519,0.086816,0.0046288,3
0.40505,0.086609,0.0045347,3
0.40491,0.086401,0.0044408,3
0.40478,0.086194,0.0043468,3
0.40464,0.085986,0.0042528,3
0.4045,0.085778,0.0041589,3
0.40437,0.085571,0.0040649,3
0.40423,0.085363,0.0039708,3
0.4041,0.085155,0.0038769,3
0.40396,0.084948,0.0037829,3
0.40122,0.080795,0.0019032,1
0.40109,0.080587,0.0018092,1
0.40095,0.08038,0.0017153,1
0.40082,0.080172,0.0016212,1
0.40068,0.079965,0.0015272,1
0.40054,0.079757,0.0014333,1
0.4083,0.09301,0.0067693,1
0.40816,0.092767,0.0066699,1
0.40801,0.092525,0.0065707,1
0.40787,0.092282,0.0064714,1
0.40772,0.092039,0.0063721,1
0.40758,0.091796,0.0062728,2
0.40743,0.091553,0.0061736,2
0.40729,0.091311,0.0060743,2
0.40714,0.091068,0.005975,2
0.407,0.090826,0.0058757,2
0.40685,0.090583,0.0057764,2
0.40672,0.09034,0.0056772,2
0.40657,0.090097,0.0055779,2
0.40643,0.089854,0.0054786,2
0.40628,0.089611,0.0053793,2
0.40614,0.089368,0.0052801,2
0.40527,0.087912,0.0046844,3
0.40512,0.087669,0.004585,3
0.40498,0.087426,0.0044858,3
0.40484,0.087184,0.0043865,3
0.40469,0.086941,0.0042872,3
0.40455,0.086698,0.0041879,3
0.4044,0.086455,0.0040887,3
0.40426,0.086213,0.0039894,3
0.40411,0.08597,0.0038901,3
0.40397,0.085727,0.0037908,3
0.40382,0.085484,0.0036916,3
0.40368,0.085242,0.0035923,3
0.40109,0.080872,0.0018052,1
0.40094,0.080629,0.001706,1
0.4008,0.080386,0.0016067,1
0.40065,0.080143,0.0015074,1
0.40051,0.079901,0.0014081,1
0.40831,0.0919,0.0067798,1
0.40817,0.091681,0.0066836,1
0.40804,0.091464,0.006587,1
0.4079,0.091245,0.0064904,1
0.40775,0.091026,0.0063939,1
0.40761,0.090807,0.0062973,1
0.40747,0.090589,0.0062007,2
0.40733,0.09037,0.0061042,2
0.4072,0.090152,0.0060077,2
0.40705,0.089933,0.0059111,2
0.40691,0.089715,0.0058145,2
0.40677,0.089496,0.0057179,2
0.40663,0.089277,0.0056214,2
0.40649,0.089058,0.0055249,2
0.40635,0.088841,0.0054283,2
0.40621,0.088622,0.0053317,2
0.40607,0.088403,0.0052351,2
0.40523,0.087091,0.0046558,3
0.40509,0.086873,0.0045592,3
0.40495,0.086654,0.0044626,3
0.4048,0.086436,0.0043661,3
0.40466,0.086217,0.0042696,3
0.40453,0.085998,0.004173,3
0.40439,0.08578,0.0040764,3
0.40425,0.085561,0.0039799,3
0.4041,0.085343,0.0038833,3
0.40396,0.085124,0.0037868,3
0.40382,0.084905,0.0036902,3
0.40369,0.084687,0.0035936,3
0.40115,0.080752,0.0018556,1
0.40102,0.080533,0.001759,1
0.40088,0.080315,0.0016624,1
0.40074,0.080096,0.0015658,1
0.40059,0.079878,0.0014693,1
0.40839,0.092278,0.0068304,1
0.40827,0.092083,0.006747,1
0.40815,0.091888,0.0066629,1
0.40802,0.091694,0.0065789,1
0.4079,0.091499,0.006495,1
0.40778,0.091304,0.0064111,2
0.40766,0.091109,0.0063272,2
0.40754,0.090914,0.0062433,2
0.40742,0.09072,0.0061594,2
0.40729,0.090525,0.0060754,2
0.40717,0.09033,0.0059915,2
0.40705,0.090135,0.0059076,2
0.40692,0.08994,0.0058237,2
0.4068,0.089746,0.0057398,2
0.40668,0.089551,0.0056559,2
0.40656,0.089356,0.0055719,2
0.40583,0.088187,0.0050685,3
0.40571,0.087993,0.0049845,3
0.40559,0.087798,0.0049007,3
0.40546,0.087603,0.0048167,3
0.40534,0.087408,0.0047328,3
0.40521,0.087213,0.0046489,3
0.40509,0.087019,0.004565,3
0.40497,0.086824,0.0044811,3
0.40485,0.086629,0.0043972,3
0.40473,0.086434,0.0043132,3
0.40461,0.086239,0.0042293,3
0.40449,0.086045,0.0041454,3
0.40131,0.080979,0.0019636,1
0.40119,0.080785,0.0018797,1
0.40107,0.08059,0.0017958,1
0.40095,0.080395,0.0017119,1
0.40082,0.0802,0.001628,1
0.4007,0.080005,0.001544,1
0.40821,0.091655,0.0067083,1
0.40808,0.091449,0.0066171,1
0.40795,0.091245,0.0065255,1
0.40782,0.091039,0.006434,1
0.40768,0.090833,0.0063425,1
0.40755,0.090628,0.0062509,2
0.40742,0.090422,0.0061594,2
0.40728,0.090216,0.0060679,2
0.40715,0.090012,0.0059763,2
0.40702,0.089806,0.0058847,2
0.40688,0.0896,0.0057932,2
0.40675,0.089394,0.0057016,2
0.40662,0.089189,0.0056101,2
0.40648,0.088983,0.0055186,2
0.40635,0.088778,0.005427,2
0.40622,0.088573,0.0053355,2
0.40608,0.088367,0.0052439,2
0.40528,0.087134,0.0046946,3
0.40515,0.086928,0.0046031,3
0.40502,0.086722,0.0045116,3
0.40488,0.086517,0.00442,3
0.40475,0.086311,0.0043285,3
0.40462,0.086106,0.004237,3
0.40449,0.0859,0.0041454,3
0.40435,0.085695,0.0040539,3
0.40422,0.085489,0.0039624,3
0.40409,0.085284,0.0038708,3
0.40395,0.085078,0.0037792,3
0.40382,0.084872,0.0036877,3
0.40369,0.084667,0.0035961,3
0.40103,0.080556,0.0017653,1
0.40089,0.080351,0.0016737,1
0.40076,0.080145,0.0015822,1
0.40063,0.079939,0.0014906,1
0.40049,0.079734,0.0013991,1
0.40833,0.096693,0.0067902,1
0.40819,0.096411,0.0066964,1
0.40806,0.096128,0.0066025,1
0.40792,0.095845,0.0065085,1
0.40779,0.095563,0.0064145,1
0.40765,0.095281,0.0063205,1
0.40751,0.094997,0.0062265,2
0.40738,0.094715,0.0061325,2
0.40724,0.094433,0.0060385,2
