0.85853,0.35109,0.015275,0.23776,1
0.83246,0.28903,0.0065463,0.21827,1
0.80642,0.22697,0.0065965,0.19642,1
0.78038,0.16491,0.0066463,0.17799,1
0.75432,0.10285,0.0066962,0.15826,1
0.72828,0.040792,0.006746,0.14148,1
0.84468,0.32575,0.016883,0.1241,2
0.85252,0.34148,0.017419,0.10636,2
0.86036,0.35718,0.017955,0.091535,2
0.8682,0.37288,0.018491,0.076877,2
0.87603,0.38862,0.019027,0.062648,2
0.93723,0.51134,0.027067,0.049146,3
0.92976,0.49637,0.027602,0.036694,3
0.78797,0.212,0.037786,0.024626,1
0.78052,0.19703,0.03832,0.016816,1
0.77306,0.18206,0.038857,0.011895,1
0.89507,0.42679,0.039393,0.0077823,1
0.78201,0.81968,0.020499,0.0056102,1
0.77433,0.8087,0.020362,0.0037881,1
0.76666,0.79771,0.020224,0.0028999,1
0.75898,0.78672,0.020087,0.0021298,1
0.7513,0.77577,0.019949,0.0018726,2
0.74363,0.76475,0.019812,0.0018726,2
0.73595,0.75379,0.019674,0.0018389,2
0.72828,0.74281,0.019536,0.0018389,2
0.72063,0.73185,0.019398,0.0017987,2
0.71293,0.72084,0.019261,0.0017591,2
0.70525,0.70988,0.019123,0.0017475,2
0.69758,0.69889,0.018986,0.0017475,2
0.6899,0.68791,0.018849,0.0016702,2
0.68223,0.67692,0.018711,0.0015947,2
0.67455,0.66596,0.018574,0.0014509,2
0.75012,0.77404,0.017749,0.0011805,3
0.76269,0.79205,0.017612,0.00072177,3
0.7753,0.81007,0.017474,0.00017291,3
0.74618,0.76844,0.017062,4.867e-05,3
0.62082,0.58912,0.016924,2.5e-07,3
0.6074,0.56987,0.01665,6.8261e-06,3
0.35221,0.2048,0.016512,6.8261e-06,3
0.35738,0.21219,0.016375,7.0436e-05,3
0.36253,0.21958,0.016237,0.00017229,3
0.88814,0.62343,0.03537,0.00037391,3
0.8794,0.60816,0.035836,0.00062232,3
0.87063,0.5929,0.036305,0.001437,3
0.86187,0.57766,0.036772,0.0034286,3
0.85312,0.5624,0.037241,0.0062286,3
0.84438,0.54717,0.037707,0.010928,3
0.83562,0.5319,0.038176,0.011082,3
0.82685,0.51667,0.038643,0.011082,3
0.63427,0.18122,0.1132,0.015213,1
0.91923,0.5677,0.026223,0.019816,2
0.91488,0.55997,0.026668,0.025829,2
0.91052,0.55221,0.027113,0.032601,2
0.90618,0.54447,0.02756,0.039972,2
0.90184,0.53671,0.028006,0.048051,2
0.89748,0.52897,0.028451,0.05699,2
0.89312,0.52124,0.028896,0.067584,2
0.88879,0.51348,0.02934,0.081065,2
0.88443,0.50574,0.029786,0.099666,2
0.88009,0.49801,0.030234,0.12602,2
0.84965,0.44378,0.033352,0.14996,3
0.84531,0.43605,0.033798,0.17699,3
0.84095,0.42831,0.034243,0.20712,3
0.83661,0.42058,0.034686,0.24022,3
0.83226,0.41281,0.035132,0.27594,3
0.8279,0.40508,0.035578,0.31382,3
0.82356,0.39735,0.036024,0.35324,3
0.81922,0.38958,0.036469,0.39401,3
0.81486,0.38185,0.036915,0.43493,3
0.8105,0.37411,0.037361,0.48419,3
0.80617,0.36635,0.037807,0.52356,3
0.80183,0.35862,0.03825,0.56126,3
0.72355,0.21922,0.015275,0.59701,1
0.71921,0.21148,0.021197,0.63067,1
0.71485,0.20374,0.027122,0.66219,1
0.73913,0.24698,0.033044,0.69342,1
0.76343,0.29022,0.038965,0.72704,1
0.77943,0.31874,0.04489,0.76486,1
0.96278,0.227,0.026018,0.80299,1
0.96278,0.22703,0.026958,0.83623,1
0.96281,0.22705,0.027897,0.8651,1
0.96281,0.22708,0.028837,0.89076,1
0.96283,0.22711,0.029777,0.91392,1
0.96283,0.22714,0.030712,0.9344,2
0.96285,0.22717,0.031654,0.95129,2
0.96288,0.2272,0.032592,0.96503,2
0.96288,0.22723,0.033534,0.97601,2
0.9629,0.22725,0.034472,0.98317,2
0.9629,0.22728,0.035411,0.98886,2
0.96292,0.22731,0.036349,0.99325,2
0.96292,0.22734,0.037288,0.99598,2
0.96297,0.22737,0.038229,0.99796,2
0.96297,0.2274,0.039168,0.99904,2
0.96299,0.22743,0.040106,0.9997,2
0.96306,0.2276,0.045743,0.99997,3
0.96308,0.22763,0.046682,0.99987,3
0.96308,0.22766,0.04762,0.99943,3
0.96311,0.22769,0.048559,0.99904,3
0.96313,0.22772,0.049497,0.99904,3
0.96313,0.22775,0.050438,0.99675,3
0.96315,0.22778,0.051377,0.99446,3
0.96318,0.22781,0.052315,0.99163,3
0.96318,0.22783,0.053254,0.9888,3
0.9632,0.22786,0.054192,0.98361,3
0.96322,0.22789,0.055134,0.97727,3
0.96322,0.22792,0.056072,0.97229,3
0.9635,0.22847,0.15255,0.9673,1
0.9635,0.2285,0.1961,0.96228,1
0.96352,0.22853,0.23964,0.95963,1
0.96355,0.22856,0.28318,0.95963,1
0.96355,0.22858,0.32674,0.95677,1
0.97266,0.23825,0.019731,0.95391,1
0.97514,0.24389,0.019413,0.95103,1
0.97762,0.24953,0.019095,0.94815,1
0.9801,0.25517,0.018776,0.94716,1
0.98259,0.2608,0.018458,0.94716,1
0.98509,0.26645,0.01814,0.94615,2
0.98757,0.27209,0.017822,0.94615,2
0.99005,0.27773,0.017503,0.94515,2
0.99253,0.28337,0.017185,0.94415,2
0.99501,0.28901,0.016867,0.94214,2
0.9975,0.29463,0.016548,0.93811,2
1,0.30029,0.01623,0.93003,2
0.81336,0.43197,0.021822,0.9137,1
0.83573,0.46909,0.036006,0.89054,1
0.79186,0.39632,0.050189,0.87864,1
0.74801,0.32352,0.12757,0.86666,1
0.70414,0.25075,0.20494,0.85458,1
0.92169,0.47196,0.22258,0.84244,2
0.91365,0.45635,0.20731,0.83253,2
0.90558,0.4407,0.21167,0.83253,2
0.89753,0.42506,0.21167,0.82592,2
0.88946,0.40942,0.21167,0.81932,2
0.88141,0.39377,0.20731,0.81271,2
0.87334,0.37813,0.20294,0.8061,2
0.86528,0.36251,0.20731,0.79314,2
0.85723,0.34687,0.19857,0.77551,2
0.82231,0.27909,0.22258,0.75676,3
0.82231,0.27909,0.22476,0.74614,3
0.82231,0.27909,0.20512,0.73567,3
0.82231,0.27909,0.20512,0.72838,3
0.75515,0,0.15002,0.72118,1
0.86261,0.22697,0.14539,0.71578,1
0.88946,0.61733,0.20076,0.71043,2
0.88499,0.60881,0.19421,0.70737,2
0.80888,0.46373,0.070264,0.70432,1
0.79991,0.44668,0.1318,0.70291,1
0.79098,0.4296,0.19334,0.70291,1
0.78201,0.41255,0.25488,0.6999,1
0.89394,0.46268,0.1022,0.6969,1
0.84916,0.37924,0.13675,0.69628,1
0.80441,0.2958,0.1713,0.69628,1
0.75963,0.21237,0.20585,0.69543,1
0.7059,0.32211,0.12991,0.69458,1
0.73389,0.36787,0.15163,0.69373,1
0.76186,0.41361,0.17335,0.69288,1
0.78984,0.45937,0.19507,0.69106,1
0.81783,0.5051,0.21678,0.68992,1
0.84582,0.55086,0.23851,0.68992,1
0.87379,0.59662,0.26022,0.68961,2
0.80216,0.47949,0.0075162,0.68961,3
0.8935,0.62879,0.0068311,0.68961,3
0.86618,0.58417,0.0067282,0.68931,3
0.83886,0.53952,0.0068311,0.68901,3
0.81157,0.49487,0.0068311,0.68841,3
0.78426,0.45023,0.0847,0.6872,3
0.96283,0.37019,0.22694,0.68479,2
0.95455,0.35179,0.24004,0.67996,2
0.67903,0.38583,0.60178,0.67157,1
0.70143,0.42193,0.71789,0.66259,1
0.76547,0.52522,0.21603,0.65362,2
0.76445,0.52355,0.21822,0.64465,2
0.76341,0.52191,0.2204,0.6357,2
0.76237,0.52024,0.21822,0.62448,2
0.76134,0.51857,0.22476,0.60974,2
0.76032,0.5169,0.20949,0.59223,2
0.75928,0.51523,0.22258,0.58086,2
0.75826,0.51356,0.19421,0.56951,2
0.75722,0.51189,0.22258,0.55818,2
0.58054,0.22697,0.1833,0.54888,3
0.90052,0.16705,0.010296,0.53959,1
0.88499,0.1371,0.011307,0.53032,1
0.89069,0.071887,0.16475,0.52105,1
0.84111,0.22164,0.517,0.5118,1
0.8438,0.22697,0.61612,0.50256,1
0.91634,0.37074,0.19203,0.50214,3
0.91056,0.53691,0.0084441,0.50214,2
0.87845,0.45942,0.0091081,0.49291,2
0.78201,0.22697,0.15107,0.4837,3
0.78201,0.22697,0.17966,0.47659,3
0.78201,0.22697,0.0085304,0.46696,3
0.78201,0.22697,0.0091081,0.4638,3
0.78201,0.22697,0.0087286,0.46064,3
0.78201,0.22697,0.0084559,0.45457,3
0.92304,0.567,0.008365,0.4486,3
0.90827,0.53138,0.026731,0.4486,1
0.78022,0.22697,0.071352,0.43784,1
0.80499,0.2746,0.081359,0.42709,1
0.82977,0.32223,0.091366,0.40612,1
0.85454,0.36987,0.10137,0.39012,1
0.8793,0.4175,0.11138,0.37783,1
0.90409,0.46514,0.12138,0.36555,2
0.92886,0.51277,0.13139,0.3533,2
0.93424,0.3447,0.058917,0.34106,1
0.86261,0.1998,0.48717,0.32884,1
0.73275,0.34303,0.72261,0.32853,2
0.66919,0.23601,0.63337,0.32853,3
0.67008,0.23752,0.22694,0.32749,3
0.67098,0.23903,0.24004,0.32641,3
0.67186,0.24053,0.21603,0.32531,3
0.67277,0.24204,0.063281,0.3242,3
0.90493,0.19818,0.10162,0.32049,1
0.89048,0.16939,0.11976,0.31343,1
0.87603,0.1406,0.13791,0.3048,1
0.6989,0.16778,0.29134,0.29484,1
0.71318,0.1987,0.34534,0.28335,1
0.72744,0.22962,0.39936,0.27015,1
0.74173,0.26055,0.45335,0.25502,1
0.77194,0.32604,0.50735,0.23779,1
0.80216,0.39152,0.56137,0.21829,2
0.83237,0.45699,0.0073053,0.19644,2
0.86261,0.5225,0.0072106,0.17802,2
0.89282,0.58795,0.0069431,0.15829,2
0.87082,0.54028,0.0085389,0.1415,3
0.91634,0.4221,0.0079247,0.12413,3
0.88499,0.35706,0.008365,0.10639,3
0.85363,0.29202,0.015275,0.09156,3
0.82231,0.22697,0.0073399,0.076903,3
0.79098,0.16192,0.0086248,0.062674,3
0.75963,0.096871,0.0085468,0.049171,3
0.72828,0.031822,0.0083491,0.03672,3
0.94766,0.48717,0.0080922,0.025651,3
0.72605,0.248,0.16039,0.017317,2
0.75179,0.29639,0.19367,0.012275,2
0.77753,0.34476,0.22694,0.0080558,2
0.80327,0.39316,0.19421,0.005805,2
0.82903,0.44152,0.1593,0.0039177,2
0.85477,0.48992,0.12002,0.0029812,2
0.88051,0.53829,0.19857,0.0021725,2
0.90625,0.58666,0.17894,0.0018871,2
0.71485,0.22697,0.28368,0.0018871,3
0.71692,0.23085,0.25749,0.0018541,3
0.71898,0.23473,0.25749,0.0018541,3
0.72107,0.23862,0.25095,0.001814,3
0.72517,0.24638,0.24222,0.0017743,3
0.72726,0.25027,0.23349,0.0017627,3
0.72932,0.25415,0.23785,0.0017627,3
0.76858,0.32794,0.24512,0.0016854,1
0.80552,0.24652,0.55518,0.0016099,1
0.80888,0.25303,0.66196,0.0014661,1
0.82231,0.27909,0.60615,0.0011957,3
0.96781,0.23615,0.28004,0.00073698,3
0.94676,0.27162,0.019836,0.00018811,1
0.94643,0.27091,0.019541,6.3879e-05,1
0.94609,0.2702,0.019245,1.5459e-05,1
0.94574,0.26949,0.01895,2.2035e-05,1
0.94541,0.26878,0.018655,2.2035e-05,1
0.94507,0.26808,0.018359,2.2035e-05,2
0.94474,0.26737,0.018064,8.5644e-05,2
0.94439,0.26666,0.017769,0.0001875,2
0.94405,0.26595,0.017474,0.00038911,2
0.94372,0.26524,0.017178,0.00063752,2
0.94337,0.26453,0.016883,0.0014522,2
0.94303,0.26382,0.016588,0.0034438,2
0.9427,0.26311,0.016292,0.0062438,2
0.94235,0.2624,0.015997,0.010943,2
0.94201,0.2617,0.015702,0.011097,2
0.94168,0.26099,0.015406,0.011097,2
0.93962,0.25674,0.013634,0.015228,3
0.93929,0.25603,0.013339,0.019831,3
0.93897,0.25532,0.013044,0.025844,3
0.93862,0.25461,0.012748,0.032616,3
0.93827,0.2539,0.012453,0.039987,3
0.93795,0.25319,0.012158,0.048066,3
0.9376,0.25248,0.011862,0.057005,3
0.93728,0.25178,0.011567,0.067599,3
0.9369,0.25107,0.011272,0.08108,3
0.93658,0.25036,0.010976,0.099681,3
0.93626,0.24965,0.010681,0.12603,3
0.93046,0.2376,0.0056606,0.14997,1
0.93013,0.23689,0.005365,0.177,1
0.92979,0.23618,0.0050697,0.20714,1
0.92944,0.23547,0.0047746,0.24023,1
0.92911,0.23476,0.004479,0.27596,1
0.92877,0.23405,0.0041839,0.31384,1
0.94646,0.26887,0.019582,0.35326,1
0.94613,0.26821,0.019295,0.39354,1
0.94581,0.26756,0.019008,0.43705,1
0.94548,0.2669,0.01872,0.47993,1
0.94516,0.26625,0.018434,0.5231,1
0.94483,0.26559,0.018146,0.56429,2
0.94449,0.26494,0.017859,0.60313,2
0.94416,0.26428,0.017572,0.63945,2
0.94384,0.26363,0.017285,0.67323,2
0.94349,0.26298,0.016998,0.70452,2
0.94317,0.26232,0.016711,0.73789,2
0.94284,0.26167,0.016423,0.77789,2
0.94252,0.26101,0.016136,0.8155,2
0.94219,0.26036,0.015849,0.84809,2
0.94184,0.2597,0.015562,0.87621,2
0.93952,0.25512,0.013552,0.90064,3
0.93922,0.25446,0.013265,0.92144,3
0.93888,0.25381,0.012978,0.94052,3
0.93855,0.25316,0.012691,0.9562,3
0.93823,0.2525,0.012404,0.96891,3
0.9379,0.25185,0.012117,0.97901,3
0.93755,0.25119,0.01183,0.98547,3
0.93723,0.25054,0.011542,0.99057,3
0.9369,0.24988,0.011255,0.99446,3
0.93656,0.24923,0.010968,0.99681,3
0.93626,0.24857,0.010681,0.99848,3
0.9303,0.23679,0.0055128,0.99934,1
0.92997,0.23613,0.0052257,0.99984,1
0.92965,0.23548,0.0049386,1,1
0.92932,0.23482,0.0046514,0.99984,1
0.92897,0.23417,0.0043643,0.99938,1
0.94678,0.27248,0.019853,0.99906,1
0.94646,0.27177,0.019562,0.99906,1
0.94611,0.27106,0.019271,0.99692,1
0.94579,0.27035,0.018979,0.99477,1
0.94544,0.26964,0.018688,0.99194,1
0.94511,0.26893,0.018397,0.9891,2
0.94477,0.26822,0.018106,0.98392,2
0.94444,0.26751,0.017815,0.97759,2
0.94409,0.2668,0.017524,0.97261,2
0.94377,0.26609,0.017232,0.96761,2
0.94342,0.26537,0.016941,0.96259,2
0.94312,0.26466,0.01665,0.95965,2
0.94277,0.26395,0.016359,0.95965,2
0.94245,0.26324,0.016068,0.95679,2
0.9421,0.26253,0.015776,0.95392,2
0.94177,0.26182,0.015486,0.95105,2
0.93941,0.25684,0.013447,0.94817,3
0.93908,0.25613,0.013156,0.94717,3
0.93876,0.25542,0.012865,0.94717,3
0.93841,0.2547,0.012574,0.94617,3
0.93809,0.25399,0.012282,0.94617,3
0.93774,0.25328,0.011991,0.94517,3
0.93741,0.25257,0.0117,0.94416,3
0.93707,0.25186,0.011409,0.94216,3
0.93674,0.25115,0.011118,0.93813,3
0.93639,0.25044,0.010827,0.93005,3
0.93607,0.24973,0.010536,0.91373,3
0.93006,0.23693,0.0052943,0.89056,1
0.92972,0.23621,0.0050034,0.87867,1
0.92939,0.2355,0.0047121,0.86668,1
0.92904,0.23479,0.0044209,0.8546,1
0.92872,0.23408,0.0041297,0.84246,1
0.92837,0.23337,0.0038388,0.83254,1
0.94637,0.2669,0.019498,0.83254,1
0.94602,0.26624,0.019193,0.82594,1
0.94567,0.26557,0.018889,0.81933,1
0.94532,0.26491,0.018586,0.81273,1
0.94497,0.26424,0.018281,0.80612,1
0.94463,0.26358,0.017978,0.79316,2
0.94428,0.26291,0.017673,0.77553,2
0.94393,0.26224,0.01737,0.75812,2
0.94358,0.26158,0.017065,0.74682,2
0.94323,0.26091,0.016761,0.73769,2
0.94289,0.26025,0.016457,0.72869,2
0.94254,0.25958,0.016153,0.72229,2
0.94219,0.25891,0.015849,0.71597,2
0.94182,0.25825,0.015545,0.71147,2
0.94147,0.25758,0.015241,0.707,2
0.94112,0.25692,0.014937,0.70536,2
0.93904,0.25292,0.013113,0.70338,3
0.93869,0.25226,0.012809,0.70292,3
0.93834,0.25159,0.012505,0.70292,3
0.93799,0.25093,0.012201,0.69946,3
0.93765,0.25026,0.011897,0.69629,3
0.9373,0.2496,0.011593,0.69629,3
0.93695,0.24893,0.011289,0.69543,3
0.9366,0.24827,0.010985,0.69456,3
0.93626,0.2476,0.010681,0.69369,3
0.93588,0.24694,0.010377,0.69282,3
0.93554,0.24627,0.010073,0.69099,3
0.93519,0.2456,0.0097692,0.68993,3
0.93484,0.24494,0.0094651,0.68993,3
0.93449,0.24427,0.0091609,0.68963,3
0.93414,0.24361,0.0088568,0.68963,3
0.9338,0.24294,0.008553,0.68933,3
0.93169,0.23895,0.0067287,0.68902,1
0.93134,0.23828,0.0064249,0.68842,1
0.93099,0.23762,0.0061211,0.68721,1
0.93064,0.23695,0.0058166,0.6848,1
0.9303,0.23629,0.0055128,0.67998,1
0.92995,0.23562,0.0052087,0.67159,1
0.9296,0.23495,0.0049048,0.66261,1
0.92925,0.23429,0.004601,0.65363,1
0.9289,0.23362,0.0042966,0.64467,1
0.92856,0.23296,0.0039927,0.63571,1
0.92821,0.23229,0.0036886,0.62449,1
0.92786,0.23163,0.0033848,0.60975,1
0.92749,0.23096,0.0030806,0.59224,1
0.92714,0.2303,0.0027766,0.58087,1
0.92679,0.22963,0.0024726,0.56952,1
0.92645,0.22897,0.0021686,0.55819,1
0.94657,0.26886,0.019674,0.54889,1
0.94627,0.26825,0.019407,0.5396,1
0.94597,0.26765,0.019138,0.53033,1
0.94567,0.26704,0.01887,0.52085,1
0.94534,0.26643,0.018601,0.51138,1
0.94504,0.26582,0.018333,0.50215,2
0.94474,0.26522,0.018064,0.50215,2
0.94442,0.26461,0.017796,0.49271,2
0.94412,0.264,0.017527,0.48328,2
0.94381,0.2634,0.017259,0.47386,2
0.94349,0.26279,0.01699,0.46735,2
0.94319,0.26218,0.016722,0.46457,2
0.94289,0.26157,0.016453,0.46005,2
0.94256,0.26097,0.016185,0.45026,2
0.94226,0.26036,0.015916,0.44862,2
0.94196,0.25975,0.015648,0.44862,2
0.9401,0.25611,0.014037,0.44862,3
0.93978,0.2555,0.013768,0.43534,3
0.93948,0.2549,0.0135,0.42209,3
0.93918,0.25429,0.013232,0.40115,3
0.93885,0.25368,0.012963,0.38644,3
0.93855,0.25307,0.012695,0.37456,3
0.93825,0.25247,0.012426,0.36268,3
0.93795,0.25186,0.012158,0.35083,3
0.93762,0.25125,0.011889,0.339,3
0.93732,0.25064,0.011621,0.32855,3
0.93702,0.25004,0.011352,0.32855,3
0.9367,0.24943,0.011084,0.3275,3
0.93639,0.24883,0.010815,0.32643,3
0.93609,0.24822,0.010547,0.32533,3
0.92992,0.23608,0.0051773,0.32421,1
0.9296,0.23547,0.0049086,0.3205,1
0.9293,0.23486,0.0046403,0.31345,1
0.929,0.23425,0.0043716,0.30481,1
0.92867,0.23364,0.0041033,0.29485,1
0.94685,0.26833,0.019914,0.28337,1
0.94653,0.26772,0.019639,0.27016,1
0.94623,0.26711,0.019364,0.25503,1
0.9459,0.26651,0.019088,0.2378,1
0.9456,0.2659,0.018813,0.21831,1
0.94528,0.26529,0.018537,0.19645,1
0.94495,0.26468,0.018261,0.17803,2
0.94465,0.26407,0.017985,0.1583,2
0.94432,0.26346,0.01771,0.14152,2
0.944,0.26286,0.017434,0.12414,2
0.94368,0.26225,0.017159,0.1064,2
0.94337,0.26164,0.016883,0.091573,2
0.94305,0.26103,0.016607,0.076915,2
