63,98.615,0.14211,2
59.5,128.42,0.11987,2
56,158.23,0.097631,2
55,188.04,0.091277,2
54,217.85,0.084922,2
70.696,8,0.038715,2
68.757,4,0.019357,2
66.818,4.0229,0,2
64.879,4.0458,-0.019357,2
62.939,4.0686,-0.038715,2
61,4.0915,-0.058072,2
77,4.1144,0.10164,3
78.5,4.1373,0.11661,3
78.814,4.1601,0.11974,3
79.128,4.183,0.12288,3
79.442,4.2059,0.12601,3
79.756,4.2288,0.12914,3
80.07,4.2516,0.13228,3
80.384,4.2745,0.13541,3
80.698,4.2974,0.13855,3
81.012,4.3203,0.14168,3
81.326,4.3431,0.14481,3
83.523,4.5033,0.16675,4
83.837,4.5261,0.16988,4
84.151,4.549,0.17302,4
84.465,4.5719,0.17615,4
84.779,4.5948,0.17929,4
85.093,4.6176,0.18242,4
85.407,4.6405,0.18555,4
85.721,4.6634,0.18869,4
86.035,4.6863,0.19182,4
86.349,4.7092,0.19496,4
86.663,4.732,0.19809,4
89,4.4,0.22142,2
88,10,0.21144,2
87,8.6667,0.20145,2
86,105.89,0.19147,2
85,203.11,0.18149,2
84,300.33,0.17151,2
95.467,9.7816,0.24762,2
99.72,9.5837,0.28336,2
103.97,9.3857,0.3191,2
108.23,9.1878,0.35485,2
112.48,8.9898,0.39059,2
116.73,8.7918,0.42633,2
120.99,8.5939,0.46207,3
125.24,8.3959,0.49782,3
129.49,8.198,0.53356,3
133.75,8,0.5693,3
138,8.2456,0.60504,3
82,8.4912,0.13445,3
69.667,8.7368,0.030812,3
70.25,8.9825,0.035714,3
70.833,9.2281,0.040616,3
71.417,9.4737,0.045518,3
72,9.7193,0.05042,3
79.714,11.193,0.11525,4
81,11.439,0.12605,4
80.444,11.684,0.12138,4
79.889,11.93,0.11671,4
79.333,12.175,0.11204,4
78.778,12.421,0.10738,4
78.222,12.667,0.10271,4
77.667,12.912,0.098039,4
77.111,13.158,0.093371,4
76.556,13.404,0.088702,4
76,13.649,0.084034,4
65.444,18.316,-0.0046685,2
64.889,18.561,-0.0093371,2
64.333,18.807,-0.014006,2
73.417,19.053,0.062325,2
82.5,19.298,0.13866,2
67.691,10.456,0.201,2
65,10.394,0.18488,2
64.429,10.331,0.18145,2
63.857,10.268,0.17803,2
63.286,10.205,0.1746,2
62.714,10.142,0.17118,3
62.143,10.079,0.16775,3
61.571,10.016,0.16433,3
61,9.9526,0.1609,3
60.429,9.8896,0.15748,3
59.857,9.8266,0.15405,3
59.286,9.7636,0.15063,3
58.714,9.7006,0.1472,3
58.143,9.6377,0.14378,3
57.571,9.5747,0.14035,3
57,9.5117,0.13693,3
62.625,9.1338,0.17064,4
63.562,9.0708,0.17626,4
64.5,9.0078,0.18188,4
81,8.9448,0.28077,4
71.667,8.8818,0.22483,4
62.333,8.8188,0.1689,4
53,8.7558,0.11296,4
72,8.6929,0.22683,4
52,8.6299,0.10696,4
33,8.5669,-0.0069156,4
33.385,8.5039,-0.0046104,4
33.769,8.4409,-0.0023052,4
90.921,29.333,0.34023,2
91.333,28.444,0.34271,2
89.722,27.556,0.33305,2
88.111,26.667,0.3234,2
86.5,25.778,0.31374,2
89.196,11.844,0.24256,2
88.545,12.059,0.2378,2
87.893,12.273,0.23304,2
87.241,12.488,0.22829,2
86.589,12.702,0.22353,2
85.938,12.917,0.21878,3
85.286,13.131,0.21402,3
84.634,13.346,0.20926,3
83.982,13.56,0.20451,3
83.33,13.775,0.19975,3
82.679,13.989,0.195,3
82.027,14.204,0.19024,3
81.375,14.419,0.18548,3
80.723,14.633,0.18073,3
80.071,14.848,0.17597,3
79.42,15.062,0.17122,3
75.509,16.349,0.14268,4
74.857,16.564,0.13792,4
74.205,16.778,0.13317,4
73.554,16.993,0.12841,4
72.902,17.208,0.12366,4
72.25,17.422,0.1189,4
71.598,17.637,0.11414,4
70.946,17.851,0.10939,4
70.295,18.066,0.10463,4
69.643,18.28,0.099876,4
68.991,18.495,0.09512,4
68.339,18.709,0.090364,4
54,52.875,-0.014268,2
73,94.75,0.12437,2
72.556,136.62,0.12114,2
73.038,178.5,0.12465,2
73.519,220.38,0.12816,2
77.158,11.792,0.12077,2
76.835,11.996,0.11836,2
76.511,12.201,0.11594,2
76.187,12.405,0.11353,2
75.863,12.609,0.11111,2
75.54,12.813,0.1087,3
75.216,13.017,0.10628,3
74.892,13.221,0.10387,3
74.568,13.425,0.10145,3
74.245,13.63,0.099035,3
73.921,13.834,0.096619,3
73.597,14.038,0.094204,3
73.273,14.242,0.091788,3
72.95,14.446,0.089373,3
72.626,14.65,0.086957,3
72.302,14.855,0.084542,3
70.036,16.284,0.067633,4
69.712,16.488,0.065218,4
69.389,16.692,0.062802,4
69.065,16.896,0.060387,4
68.741,17.1,0.057971,4
68.417,17.304,0.055556,4
68.094,17.509,0.053141,4
67.77,17.713,0.050725,4
67.446,17.917,0.04831,4
67.122,18.121,0.045894,4
66.799,18.325,0.043479,4
66.475,18.529,0.041063,4
60.647,8,-0.0024155,2
60.324,10.714,-0.004831,2
60,13.429,-0.0072464,2
61.808,16.143,0.0062425,2
63.616,18.857,0.019731,2
64.808,21.571,0.028626,2
78.458,12.923,9.0034e-06,2
78.459,13.354,1.8007e-05,2
78.46,13.784,2.701e-05,2
78.461,14.215,3.6013e-05,2
78.462,14.645,4.5017e-05,2
78.463,15.075,5.402e-05,3
78.464,15.506,6.3024e-05,3
78.465,15.936,7.2027e-05,3
78.466,16.367,8.103e-05,3
78.467,16.797,9.0034e-05,3
78.468,17.227,9.9037e-05,3
78.469,17.658,0.00010804,3
78.47,18.088,0.00011704,3
78.472,18.519,0.00012605,3
78.473,18.949,0.00013505,3
78.474,19.379,0.00014405,3
78.48,21.962,0.00019807,4
78.481,22.392,0.00020708,4
78.482,22.822,0.00021608,4
78.483,23.253,0.00022508,4
78.484,23.683,0.00023409,4
78.485,24.114,0.00024309,4
78.486,24.544,0.00025209,4
78.488,24.974,0.0002611,4
78.489,25.405,0.0002701,4
78.49,25.835,0.0002791,4
78.491,26.266,0.00028811,4
78.492,26.696,0.00029711,4
78.512,70.909,0.00046817,2
78.513,90.864,0.00047718,2
78.514,110.82,0.00048618,2
78.515,130.77,0.00049518,2
78.516,150.73,0.00050419,2
79.194,10.042,0.0035184,2
79.379,9.8962,0.0052776,2
79.564,9.7504,0.0070369,2
79.749,9.6045,0.0087961,2
79.934,9.4586,0.010555,2
80.119,9.3128,0.012315,3
80.304,9.1669,0.014074,3
80.489,9.0211,0.015833,3
80.674,8.8752,0.017592,3
80.859,8.7293,0.019351,3
81.044,8.5835,0.021111,3
81.229,8.4376,0.02287,3
81.414,8.2917,0.024629,3
81.599,8.1459,0.026388,3
81.784,8,0.028147,3
81.969,8.4138,0.029907,3
83.079,10.897,0.040462,4
83.264,11.31,0.042221,4
83.449,11.724,0.04398,4
83.634,12.138,0.04574,4
83.819,12.552,0.047499,4
84.004,12.966,0.049258,4
84.189,13.379,0.051017,4
84.374,13.793,0.052776,4
84.559,14.207,0.054536,4
84.744,14.621,0.056295,4
84.929,15.034,0.058054,4
88.445,10,0.091479,2
88.63,8,0.093238,2
88.815,6,0.094998,2
89,7,0.096757,2
88.25,8,0.089626,2
135.2,1328.5,0.53568,2
146.6,943,0.61492,2
158,557.5,0.69416,2
169.83,172,0.77641,2
169.75,175,0.77583,2
173.08,173,0.799,2
177,790,0.82623,3
177.92,594.33,0.8326,3
178,398.67,0.83318,3
179.42,203,0.84302,3
177.83,197.89,0.83202,3
157.55,192.77,0.691,3
142,187.66,0.58294,3
139.79,182.54,0.56761,3
137.59,177.43,0.55228,3
135.38,172.31,0.53695,3
119.94,136.51,0.42961,4
117.74,131.4,0.41428,4
115.53,126.29,0.39895,4
113.32,121.17,0.38362,4
111.12,116.06,0.36828,4
108.91,110.94,0.35295,4
106.71,105.83,0.33762,4
104.5,100.71,0.32228,4
102.29,95.6,0.30695,4
100.09,90.486,0.29162,4
97.882,85.371,0.27629,4
95.676,80.257,0.26095,4
67.333,11,0.063942,2
69,17.5,0.075526,2
65.734,24,0.052824,2
62.468,59.458,0.030121,2
59.202,94.917,0.0074178,2
81.986,11.164,0.023306,2
82.869,11.243,0.030806,2
83.752,11.321,0.038305,2
84.636,11.4,0.045805,2
85.519,11.479,0.053305,2
86.402,11.557,0.060805,3
87.285,11.636,0.068305,3
88.168,11.714,0.075805,3
89.051,11.793,0.083305,3
89.935,11.871,0.090804,3
90.818,11.95,0.098304,3
91.701,12.029,0.1058,3
92.584,12.107,0.1133,3
93.467,12.186,0.1208,3
94.35,12.264,0.1283,3
95.234,12.343,0.1358,3
95.579,16.812,0.13874,4
95.224,17.891,0.13572,4
94.869,18.969,0.13271,4
94.514,20.047,0.12969,4
94.159,21.125,0.12667,4
93.803,22.203,0.12366,4
93.448,23.281,0.12064,4
93.093,24.359,0.11763,4
92.738,25.438,0.11461,4
92.383,26.516,0.11159,4
92.028,27.594,0.10858,4
91.672,28.672,0.10556,4
84.924,87.438,0.048257,2
84.569,133.88,0.045241,2
84.214,180.31,0.042225,2
83.859,226.75,0.039209,2
83.504,273.19,0.036193,2
100.57,502.2,0.036443,2
99.857,582.9,0.029155,2
99.143,663.6,0.021866,2
98.429,744.3,0.014577,2
97.714,825,0.0072886,2
97,66,0,3
97.667,92,0.0068027,3
98.333,94,0.013605,3
99,100,0.020408,3
99.667,58,0.027211,3
100.33,91,0.034014,3
101,90,0.040816,3
101.67,95,0.047619,3
102.33,92,0.054422,3
103,288.5,0.061224,3
103.67,46.5,0.068027,3
106.25,102,0.094388,4
111.5,104,0.14796,4
116.75,109,0.20153,4
122,532,0.2551,4
123.67,107,0.27211,4
125.33,108,0.28912,4
127,107,0.30612,4
126,109,0.29592,4
125,104,0.28571,4
124,98,0.27551,4
121,99,0.2449,4
118.85,23,0.22293,2
119.76,51.4,0.23229,2
120.68,79.8,0.24166,2
121.6,108.2,0.25102,2
125.39,136.6,0.28968,2
70,498.39,0.03252,2
71.2,595.91,0.042276,2
72.4,693.43,0.052033,2
73.6,790.95,0.061789,2
74.8,888.48,0.071545,2
76,986,0.081301,3
75.4,103,0.076423,3
74.8,96,0.071545,3
74.2,98,0.066667,3
73.6,98,0.061789,3
73,98,0.056911,3
72.4,96,0.052033,3
71.8,94,0.047154,3
71.2,96,0.042276,3
70.6,92,0.037398,3
68,419.3,0.01626,4
68,426.1,0.01626,4
68,432.9,0.01626,4
68,439.7,0.01626,4
68,103,0.01626,4
68,104,0.01626,4
68,95,0.01626,4
68,95,0.01626,4
111.2,325,0.36748,2
81,580,0.12195,2
91.75,835,0.20935,2
102.5,1090,0.29675,2
113.25,1345,0.38415,2
74.6,265.77,0.031858,2
76.4,316.73,0.047788,2
78.2,367.68,0.063717,2
80,418.64,0.079646,2
83.5,469.59,0.11062,2
87,520.55,0.14159,2
90.5,571.5,0.17257,3
94,84,0.20354,3
97.5,84,0.23451,3
101,90,0.26549,3
100.5,88,0.26106,3
100,87,0.25664,3
99.75,88,0.25442,3
99.5,55,0.25221,3
99.25,382,0.25,3
99,418,0.24779,3
87.8,226.5,0.14867,4
93.4,181,0.19823,4
99,135.5,0.24779,4
100.67,90,0.26254,4
102.33,88,0.27729,4
104,397,0.29204,4
104,89,0.29204,4
104,90,0.29204,4
105.33,88,0.30383,4
106.67,87,0.31563,4
108,91,0.32743,4
96.667,474,0.22714,4
91,71.875,0.17699,2
63,69.75,-0.070796,2
71,67.625,0,2
79,65.5,0.070796,2
87,63.375,0.14159,2
95,61.25,0.21239,2
103,59.125,0.28319,2
71.429,244.97,0.10921,2
75.571,291.81,0.14229,2
79.714,338.64,0.17536,2
83.857,385.48,0.20844,2
88,432.32,0.24152,2
66,479.16,0.065868,3
69.5,526,0.093812,3
73,93,0.12176,3
76.5,96,0.1497,3
80,92,0.17764,3
77.5,79,0.15768,3
75,79,0.13772,3
75.5,85,0.14172,3
76,91,0.14571,3
74.333,92,0.1324,3
72.667,90,0.1191,3
75.2,139,0.13932,4
80.6,115,0.18244,4
86,990,0.22555,4
85.667,888,0.22289,4
85.333,786,0.22023,4
85,684,0.21756,4
85.5,684.17,0.22156,4
86,684.33,0.22555,4
85,684.5,0.21756,4
84,684.67,0.20958,4
75,684.83,0.13772,4
77.333,5,0.15635,2
67,33.2,0.073852,2
66.333,61.4,0.06853,2
65.667,89.6,0.063207,2
65,117.8,0.057884,2
81,146,0.18563,2
79.762,496,0.0061951,2
80.41,593,0.01146,2
81.057,690,0.016725,2
81.705,787,0.02199,2
82.352,884,0.027255,2
83,981,0.03252,3
85.125,91,0.049797,3
87.25,81,0.067073,3
89.375,89,0.08435,3
91.5,92,0.10163,3
93.625,86,0.1189,3
95.75,89,0.13618,3
97.875,79,0.15346,3
100,87,0.17073,3
99.667,86,0.16802,3
99.333,273,0.16531,3
87,86,0.065041,4
90.333,97,0.092141,4
93.667,98,0.11924,4
97,101,0.14634,4
95.455,439,0.13378,4
93.909,258,0.12121,4
92.364,77,0.10865,4
90.818,99,0.096083,4
89.273,85,0.083518,4
87.727,95,0.070953,4
86.182,73.5,0.058389,4
84.636,77,0.045824,4
153.62,550.71,0.60663,2
119.75,484.43,0.3313,2
104.45,418.14,0.20695,2
103.33,351.86,0.19783,2
96.857,285.57,0.14518,2
78.33,4,0.11253,2
78.299,4.4,0.11229,2
78.268,4.8,0.11205,2
78.237,5.2,0.1118,2
78.206,5.6,0.11156,2
78.175,6,0.11132,2
78.144,6.4,0.11108,2
78.113,6.8,0.11084,2
78.082,7.2,0.1106,2
78.051,7.6,0.11036,2
78.02,8,0.11011,2
77.99,109.4,0.10987,2
77.959,210.8,0.10963,2
77.928,312.2,0.10939,2
77.897,413.6,0.10915,3
77.866,515,0.10891,3
77.835,79,0.10867,3
77.804,745,0.10842,3
77.773,657,0.10818,3
77.742,569,0.10794,3
77.711,481,0.1077,3
77.68,393,0.10746,3
77.649,305,0.10722,3
77.618,217,0.10698,3
77.588,129,0.10673,3
77.371,517.5,0.10504,4
77.34,59,0.1048,4
77.309,79.5,0.10456,4
77.278,100,0.10432,4
77.247,392.5,0.10408,4
77.216,367.25,0.10384,4
77.186,342,0.1036,4
77.155,316.75,0.10335,4
77.124,291.5,0.10311,4
77.093,266.25,0.10287,4
77.062,241,0.10263,4
77.031,223.5,0.10239,4
77,206,0.10215,4
76.667,32,0.099545,2
73.333,47.833,0.07352,2
70,63.667,0.047495,2
66.667,79.5,0.02147,2
63.333,95.333,-0.0045543,2
59.333,60.534,0.02968,2
61.417,70.487,0.04395,2
63.5,80.44,0.058219,2
65.583,90.392,0.072489,2
67.667,100.34,0.086758,2
69.75,110.3,0.10103,2
71.833,120.25,0.1153,3
73.917,3.9565,0.12957,3
76,3.9167,0.14384,3
76.667,3.8696,0.1484,3
83.833,3.9167,0.19749,3
91,4,0.24658,3
89.667,3.9565,0.23744,3
88.333,3.9583,0.22831,3
87,3.913,0.21918,3
85.667,3.8696,0.21005,3
66.5,4.4444,0.078767,4
75.25,4.1304,0.1387,4
84,4,0.19863,4
83.25,3.8696,0.19349,4
85.5,77.5,0.2089,4
83.467,4.0417,0.19498,4
81.433,4.1739,0.18105,4
79.4,4.1739,0.16712,4
77.367,4.125,0.1532,4
75.333,4.1304,0.13927,4
73.3,4.1304,0.12534,4
71.267,4.0833,0.11142,4
69.233,4.1304,0.097489,4
67.2,4.1304,0.083562,4
65.167,39.815,0.069635,4
128.5,5,0.50342,2
98,101.6,0.29452,2
103.85,198.2,0.33459,2
109.7,294.8,0.37466,2
115.55,391.4,0.41473,2
79,281.56,0.049689,2
80,335.71,0.059006,2
81,389.87,0.068323,2
82,444.03,0.07764,2
83,498.19,0.086957,2
84,552.34,0.096273,2
83.385,606.5,0.09054,3
82.769,107,0.084806,3
82.154,107,0.079073,3
81.538,108,0.07334,3
80.923,97,0.067606,3
80.308,108,0.061873,3
79.692,93,0.05614,3
79.077,108,0.050406,3
78.462,105,0.044673,3
77.846,111,0.038939,3
77.231,243,0.033206,3
79.5,107,0.054348,4
84,106,0.096273,4
88.5,99,0.1382,4
93,475,0.18012,4
97.5,105,0.22205,4
102,110,0.26398,4
106.5,104,0.3059,4
111,92,0.34783,4
111,99,0.34783,4
111,259,0.34783,4
111,386.75,0.34783,4
135.17,356.67,0.57298,2
94.846,599.33,0.19732,2
93.083,842,0.1809,2
94,1084.7,0.18944,2
91,1327.3,0.16149,2
57.333,276.78,0.04955,2
59,329.99,0.060811,2
60.667,383.19,0.072072,2
62.333,436.39,0.083333,2
64,489.59,0.094595,2
63.923,542.8,0.094075,2
